URL_ID,URL,WORD COUNT,COMPLEX WORD COUNT,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
bctech2122,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,463,85,1,0,0.17385531135531135,0.4042735042735042,28.9375,18.3585313174946,18.918412526997837,28.9375,1.7300215982721383,3,5.16414686825054
bctech2123,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,497,97,2,0,0.24274431242516353,0.43345277653788294,41.416666666666664,19.517102615694164,24.37350771294433,41.416666666666664,1.778672032193159,2,5.340040241448692
bctech2124,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,259,63,0,0,0.03846371882086167,0.2696145124716553,37.0,24.324324324324326,24.52972972972973,37.0,1.9189189189189189,3,5.768339768339768
bctech2125,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,350,88,0,0,0.03371704053522235,0.38580283353010625,23.333333333333332,25.142857142857146,19.390476190476193,23.333333333333332,1.98,1,6.114285714285714
bctech2126,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,305,65,0,0,0.06445165945165944,0.33904761904761904,38.125,21.311475409836063,23.774590163934427,38.125,1.8491803278688526,2,5.685245901639345
bctech2127,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,484,105,0,0,0.05628538128538128,0.3112387612387612,32.266666666666666,21.694214876033058,21.58435261707989,32.266666666666666,1.8429752066115703,3,5.5578512396694215
bctech2128,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,438,103,0,0,0.10575085833706523,0.349820868786386,23.05263157894737,23.515981735159816,18.627445325642874,23.05263157894737,1.8721461187214612,4,5.657534246575342
bctech2129,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,220,56,0,0,0.09036796536796536,0.3077922077922078,44.0,25.454545454545453,27.78181818181818,44.0,1.9318181818181819,1,5.909090909090909
bctech2130,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,269,70,0,0,0.045695970695970686,0.3142857142857143,26.9,26.022304832713754,21.1689219330855,26.9,1.9516728624535316,1,5.996282527881041
bctech2131,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,293,72,0,0,0.08627570346320346,0.331162067099567,29.3,24.573378839590443,21.54935153583618,29.3,1.8907849829351535,1,5.744027303754266
bctech2132,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,248,61,0,0,0.00626984126984127,0.2968253968253968,41.333333333333336,24.596774193548388,26.37204301075269,41.333333333333336,1.9435483870967742,1,5.935483870967742
bctech2133,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,255,69,0,0,0.09424963924963924,0.3371284271284271,23.181818181818183,27.058823529411764,20.09625668449198,23.181818181818183,1.9843137254901961,1,5.996078431372549
bctech2134,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,250,63,0,0,0.0956959706959707,0.3719780219780219,25.0,25.2,20.080000000000002,25.0,1.956,1,6.016
bctech2135,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,469,95,0,0,0.11336580086580085,0.35048701298701296,26.055555555555557,20.255863539445627,18.524567638000473,26.055555555555557,1.8187633262260128,4,5.452025586353945
bctech2136,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,331,74,0,0,0.10988455988455988,0.4484577922077922,30.09090909090909,22.356495468277945,20.978961823674815,30.09090909090909,1.8700906344410877,3,5.676737160120846
bctech2137,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,593,128,0,0,0.07256944444444444,0.5905588624338625,31.210526315789473,21.585160202360875,21.11827460726014,31.210526315789473,1.8043844856661047,4,5.327150084317032
bctech2138,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,386,81,0,0,0.11374338624338624,0.3966137566137566,29.692307692307693,20.984455958549223,20.270705460342768,29.692307692307693,1.8419689119170986,2,5.562176165803109
bctech2139,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,548,126,0,0,0.06102292768959436,0.4356371252204585,23.82608695652174,22.99270072992701,18.727515074579497,23.82608695652174,1.852189781021898,7,5.538321167883212
bctech2140,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,443,90,0,0,0.07189153439153438,0.35059523809523807,26.058823529411764,20.31602708803612,18.549940246979155,26.058823529411764,1.8397291196388261,4,5.544018058690745
bctech2141,https://insights.blackcoffer.com/real-estate-data-warehouse/,481,99,0,0,0.11737213403880072,0.38774250440917113,26.72222222222222,20.582120582120584,18.921737121737124,26.72222222222222,1.8024948024948024,1,5.442827442827443
bctech2142,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,469,97,0,0,0.09506448412698411,0.48204365079365075,27.58823529411765,20.68230277185501,19.308215226389066,27.58823529411765,1.7718550106609807,6,5.447761194029851
bctech2143,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,324,76,0,0,0.05046296296296296,0.2507936507936508,27.0,23.456790123456788,20.182716049382716,27.0,1.8919753086419753,1,5.709876543209877
bctech2144,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,324,76,1,0,0.06109022556390977,0.32380952380952377,40.5,23.456790123456788,25.582716049382714,40.5,1.876543209876543,1,5.731481481481482
bctech2145,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,306,75,0,0,0.04337797619047619,0.23035714285714284,27.818181818181817,24.509803921568626,20.93119429590018,27.818181818181817,1.934640522875817,1,5.794117647058823
bctech2146,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,315,77,0,0,0.040826330532212886,0.27563025210084036,31.5,24.444444444444443,22.37777777777778,31.5,1.9206349206349207,1,5.819047619047619
bctech2147,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,318,74,0,0,0.07569444444444444,0.3261904761904762,26.5,23.270440251572328,19.908176100628932,26.5,1.9056603773584906,1,5.720125786163522
bctech2148,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,293,71,0,0,0.023179271708683474,0.2991596638655462,36.625,24.2320819112628,24.34283276450512,36.625,1.9044368600682593,1,5.713310580204778
bctech2149,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,285,72,1,0,0.07898809523809525,0.3499603174603174,31.666666666666668,25.263157894736842,22.771929824561404,31.666666666666668,1.943859649122807,1,5.842105263157895
bctech2150,https://insights.blackcoffer.com/marbles-stimulation-using-python/,365,77,0,0,0.052095238095238104,0.4033174603174603,24.333333333333332,21.095890410958905,18.171689497716894,24.333333333333332,1.821917808219178,3,5.536986301369863
bctech2151,https://insights.blackcoffer.com/stocktwits-data-structurization/,1020,188,0,0,0.081658781694496,0.42142408781694496,19.615384615384617,18.43137254901961,15.218702865761692,19.615384615384617,1.7921568627450981,6,5.411764705882353
bctech2152,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,601,170,3,3,0.020909618836448107,0.4935001583782072,24.04,28.286189683860236,20.930475873544097,24.04,1.9900166389351082,2,5.908485856905158
bctech2153,https://insights.blackcoffer.com/population-and-community-survey-of-america/,977,223,0,0,0.0829367525130237,0.43236517719568585,25.710526315789473,22.824974411463664,19.414200290901256,25.710526315789473,1.8710337768679632,3,5.489252814738997
bctech2154,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,1480,278,0,0,0.04924380165289255,0.2650566706021251,21.44927536231884,18.783783783783782,16.093223658441048,21.44927536231884,1.741891891891892,5,5.263513513513513
bctech2155,https://insights.blackcoffer.com/healthcare-data-analysis/,409,75,1,0,0.08183497536945812,0.33686371100164203,27.266666666666666,18.337408312958438,18.241629991850044,27.266666666666666,1.7481662591687042,11,5.254278728606357
bctech2156,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,204,59,0,0,0.0894047619047619,0.3085714285714286,40.8,28.921568627450984,27.888627450980394,40.8,2.107843137254902,1,6.357843137254902
bctech2157,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,300,73,0,0,0.06147959183673469,0.3054421768707483,27.272727272727273,24.333333333333336,20.642424242424244,27.272727272727273,1.8533333333333333,2,5.593333333333334
